plant_name,unit_name,plant_unit_name,owner,parent_company,capacity_mw,status,start_year,retired_year,region,country_area,subnational_unit,latitude,longitude,technology,fuel_type,announced_year,construction_start,operating_year,mothballed_year,cancelled_year,wiki_url
,,,Jindal Power Ltd,Jindal Power Ltd,150.0,operating,,,Asia,India,,21.15103,74.854206,,,,,,,,https://www.gem.wiki/Nardana_Vaghode_power_station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],140.0,retired,,,Asia,India,,19.9814589,73.8920556,,,,,,,,https://www.gem.wiki/Nasik_MAHAGENCO_Thermal_Power_Station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],210.0,operating,,,Asia,India,,19.9814589,73.8920556,,,,,,,,https://www.gem.wiki/Nasik_MAHAGENCO_Thermal_Power_Station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],660.0,cancelled,,,Asia,India,,19.9817,73.8896,,,,,,,,https://www.gem.wiki/Nasik_MAHAGENCO_Thermal_Power_Station
,,,RattanIndia Power Ltd [100%],RattanIndia Power Ltd [100.0%],270.0,cancelled,,,Asia,India,,19.866659,74.081749,,,,,,,,https://www.gem.wiki/Nasik_RattanIndia_Thermal_Power_Project
,,,RattanIndia Power Ltd [100%],RattanIndia Power Ltd [100.0%],270.0,operating,,,Asia,India,,19.866659,74.081749,,,,,,,,https://www.gem.wiki/Nasik_RattanIndia_Thermal_Power_Project
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],100.0,cancelled,,,Asia,India,,28.603,77.6078,,,,,,,,https://www.gem.wiki/National_Capital_Dadri_Thermal_Power_Plant
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],490.0,operating,,,Asia,India,,28.603,77.6078,,,,,,,,https://www.gem.wiki/National_Capital_Dadri_Thermal_Power_Plant
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],210.0,operating,,,Asia,India,,28.603,77.6078,,,,,,,,https://www.gem.wiki/National_Capital_Dadri_Thermal_Power_Plant
,,,Navabharat Power Pvt Ltd [100%],Essar Global Fund Ltd,1050.0,cancelled,,,Asia,India,,20.65616,85.604263,,,,,,,,https://www.gem.wiki/Navabharat_power_station
,,,Navabharat Power Pvt Ltd [100%],Essar Global Fund Ltd,1200.0,cancelled,,,Asia,India,,20.65616,85.604263,,,,,,,,https://www.gem.wiki/Navabharat_power_station
,,,Tatiya Andhra Mega Power Ltd [100%],Power Finance Corp Ltd [100.0%],4000.0,cancelled,,,Asia,India,,15.038056,78.8675,,,,,,,,https://www.gem.wiki/Nayunipalli_Ultra_Mega_Power_Project
,,,Empee Power and Infrastructure Pvt Ltd [100%],Empee Group,660.0,cancelled,,,Asia,India,,10.767,79.833,,,,,,,,https://www.gem.wiki/Neidavasal_power_station
,,,Andhra Pradesh Power Generation Corp Ltd [100%],Andhra Pradesh Power Generation Corp Ltd [100.0%],30.0,operating,,,Asia,India,,14.490572,79.986949,,,,,,,,https://www.gem.wiki/Nellore_power_station
,,,CESC Ltd [100%],CESC Ltd [100.0%],660.0,cancelled,,,Asia,India,,20.723611,85.692778,,,,,,,,https://www.gem.wiki/Neulapoi_power_station_(Dhenkanal)
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],500.0,operating,,,Asia,India,,11.547055,79.44289,,,,,,,,https://www.gem.wiki/New_Neyveli_Thermal_Power_Station
,,,BLA Power Pvt Ltd [100%],BLA Projects Pvt Ltd [100.0%],45.0,operating,,,Asia,India,,22.95946,78.731804,,,,,,,,https://www.gem.wiki/Newari_power_station
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],50.0,retired,,,Asia,India,,11.5925145,79.4738506,,,,,,,,https://www.gem.wiki/Neyveli_Thermal_Power_Station_I
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],210.0,operating,,,Asia,India,,11.5464825,79.4445033,,,,,,,,https://www.gem.wiki/Neyveli_Thermal_Power_Station_I
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],100.0,retired,,,Asia,India,,11.5925145,79.4738506,,,,,,,,https://www.gem.wiki/Neyveli_Thermal_Power_Station_I
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],210.0,operating,,,Asia,India,,11.5575892,79.4415697,,,,,,,,https://www.gem.wiki/Neyveli_Thermal_Power_Station_II
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],660.0,permitted,,,Asia,India,,11.553404,79.440762,,,,,,,,https://www.gem.wiki/Neyveli_Thermal_Power_Station_II
,,,NLC India Ltd [100%],NLC India Ltd [100.0%],250.0,operating,,,Asia,India,,11.553404,79.440762,,,,,,,,https://www.gem.wiki/Neyveli_Thermal_Power_Station_II
,,,TAQA Neyveli Power Co Pvt Ltd [100%],Abu Dhabi National Energy Company PJSC,250.0,operating,,,Asia,India,,11.5401,79.4159,,,,,,,,https://www.gem.wiki/Neyveli_Zero_power_station
,,,ST-CMS Electric Company Pvt Ltd [100%],ST-CMS Electric Company Pvt Ltd [100.0%],250.0,cancelled,,,Asia,India,,11.5401,79.4159,,,,,,,,https://www.gem.wiki/Neyveli_Zero_power_station
,,,Coastal Karnataka Power Ltd [100%],Power Finance Corp Ltd [100.0%],4000.0,cancelled,,,Asia,India,,13.042756,74.903208,,,,,,,,https://www.gem.wiki/Niddodi_Ultra_Mega_Power_Project
,,,Binani Industries Ltd [100%],Binani Industries Ltd [100.0%],120.0,cancelled,,,Asia,India,,27.2,73.73,,,,,,,,https://www.gem.wiki/Nimbri_Chandawatan_power_station
,,,Tamil Nadu Generation and Distribution Co Ltd [100%],TNEB Ltd,800.0,construction,,,Asia,India,,13.253013,80.327804,,,,,,,,https://www.gem.wiki/North_Chennai_Thermal_Power_Station
,,,Tamil Nadu Generation and Distribution Co Ltd [100%],TNEB Ltd,600.0,operating,,,Asia,India,,13.253013,80.327804,,,,,,,,https://www.gem.wiki/North_Chennai_Thermal_Power_Station
,,,Tamil Nadu Generation and Distribution Co Ltd [100%],TNEB Ltd,210.0,operating,,,Asia,India,,13.253013,80.327804,,,,,,,,https://www.gem.wiki/North_Chennai_Thermal_Power_Station
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],660.0,operating,,,Asia,India,,23.850772,85.012411,,,,,,,,https://www.gem.wiki/North_Karanpura_power_station
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],660.0,construction,,,Asia,India,,23.850772,85.012411,,,,,,,,https://www.gem.wiki/North_Karanpura_power_station
,,,Jhabua Power Ltd [100%],NTPC Ltd [50.0%]; other [41.3%]; Yes Bank Ltd [8.7%],600.0,operating,,,Asia,India,,22.735479,79.912341,,,,,,,,https://www.gem.wiki/NTPC_Seoni_power_station
,,,Jhabua Power Ltd [100%],NTPC Ltd [50.0%]; other [41.3%]; Yes Bank Ltd [8.7%],600.0,permitted,,,Asia,India,,22.735479,79.912341,,,,,,,,https://www.gem.wiki/NTPC_Seoni_power_station
,,,NU Vista Ltd [100%],Nuvoco Vistas Corp Ltd [100.0%],30.0,shelved,,,Asia,India,,16.65655,79.80908,,,,,,,,https://www.gem.wiki/NU_Vista_Limited_Cement_power_station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],50.0,retired,,,Asia,India,,24.4445803,82.9803325,,,,,,,,https://www.gem.wiki/Obra_Thermal_Power_Station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],200.0,operating,,,Asia,India,,24.4445803,82.9803325,,,,,,,,https://www.gem.wiki/Obra_Thermal_Power_Station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],94.0,retired,,,Asia,India,,24.4445803,82.9803325,,,,,,,,https://www.gem.wiki/Obra_Thermal_Power_Station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],660.0,operating,,,Asia,India,,24.4445,82.98,,,,,,,,https://www.gem.wiki/Obra_Thermal_Power_Station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],660.0,construction,,,Asia,India,,24.4445,82.98,,,,,,,,https://www.gem.wiki/Obra_Thermal_Power_Station
,,,State of Uttar Pradesh [50%]; NTPC Ltd [50%],NTPC Ltd [50.0%]; State of Uttar Pradesh [50.0%],800.0,announced,,,Asia,India,,24.4445,82.98,,,,,,,,https://www.gem.wiki/Obra_Thermal_Power_Station
,,,SPR Infrastructure India Ltd [100%],SPR Infrastructure India Ltd [100.0%],640.0,cancelled,,,Asia,India,,22.464918,69.0702,,,,,,,,https://www.gem.wiki/Okha_power_station
,,,GMR Energy Ltd [100%],GMR Power and Urban Infra Ltd [69.6%]; GMR Airports Infrastructure Ltd [12.2%]; Claymore Investments (Mauritius) Pte Ltd [11.7%],6300.0,cancelled,,,Asia,India,,16.945181,82.238647,,,,,,,,https://www.gem.wiki/Ontimavadi_power_station
,,,KU Thermal Power Pvt Ltd [100%],KU Thermal Power Pvt Ltd [100.0%],660.0,cancelled,,,Asia,India,,8.8833,78.06111,,,,,,,,https://www.gem.wiki/Ottapidaram_power_station
,,,Apraava Energy Pvt Ltd [100%],Caisse de dépôt et placement du Québec [50.0%]; CLP Holdings Ltd [50.0%],1000.0,cancelled,,,Asia,India,,21.78,72.979,,,,,,,,https://www.gem.wiki/Paguthan_power_station
,,,Aditya Birla Chemicals (India) Ltd [100%],Grasim Industries Ltd [100.0%],30.0,operating,,,Asia,India,,24.22902,83.885832,,,,,,,,https://www.gem.wiki/Palamau_Plant_power_station
,,,Nava Ltd [100%],Nava Ltd [100.0%],30.0,operating,,,Asia,India,,17.5824568,80.6727084,,,,,,,,https://www.gem.wiki/Paloncha_power_station
,,,Nava Ltd [100%],Nava Ltd [100.0%],64.0,operating,,,Asia,India,,17.5824568,80.6727084,,,,,,,,https://www.gem.wiki/Paloncha_power_station
,,,Nava Ltd [100%],Nava Ltd [100.0%],150.0,operating,,,Asia,India,,17.5824568,80.6727084,,,,,,,,https://www.gem.wiki/Paloncha_power_station
,,,Nava Ltd [100%],Nava Ltd [100.0%],150.0,cancelled,,,Asia,India,,17.5735436,80.6648505,,,,,,,,https://www.gem.wiki/Paloncha_power_station
,,,Haryana Power Generation Co Ltd [100%],Haryana Power Generation Co Ltd [100.0%],210.0,retired,,,Asia,India,,29.3975059,76.8763161,,,,,,,,https://www.gem.wiki/Panipat_power_station
,,,Haryana Power Generation Co Ltd [100%],Haryana Power Generation Co Ltd [100.0%],210.0,operating,,,Asia,India,,29.3975059,76.8763161,,,,,,,,https://www.gem.wiki/Panipat_power_station
,,,Haryana Power Generation Co Ltd [100%],Haryana Power Generation Co Ltd [100.0%],250.0,operating,,,Asia,India,,29.3975059,76.8763161,,,,,,,,https://www.gem.wiki/Panipat_power_station
,,,Haryana Power Generation Co Ltd [100%],Haryana Power Generation Co Ltd [100.0%],110.0,retired,,,Asia,India,,29.3975059,76.8763161,,,,,,,,https://www.gem.wiki/Panipat_power_station
,,,Haryana Power Generation Co Ltd [100%],Haryana Power Generation Co Ltd [100.0%],800.0,cancelled,,,Asia,India,,29.3975059,76.8763161,,,,,,,,https://www.gem.wiki/Panipat_power_station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],105.0,retired,,,Asia,India,,26.4766,80.241,,,,,,,,https://www.gem.wiki/Panki_Thermal_Power_Station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],660.0,construction,,,Asia,India,,26.4766,80.241,,,,,,,,https://www.gem.wiki/Panki_Thermal_Power_Station
,,,Oswal Greentech Ltd [100%],Oswal Greentech Ltd [100.0%],55.0,operating,,,Asia,India,,20.31,86.64,,,,,,,,https://www.gem.wiki/Paradip_Oswal_power_station
,,,Essar Power Ltd [100%],Essar Global Fund Ltd [100.0%],30.0,operating,,,Asia,India,,20.31221,86.645829,,,,,,,,https://www.gem.wiki/Paradip_power_station
,,,ArcelorMittal Nippon Steel India Ltd [100%],ArcelorMittal SA [60.0%]; Nippon Steel Corp [40.0%],30.0,operating,,,Asia,India,,20.31221,86.645829,,,,,,,,https://www.gem.wiki/Paradip_power_station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],62.5,retired,,,Asia,India,,20.7147,76.7948,,,,,,,,https://www.gem.wiki/Paras_power_station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],250.0,operating,,,Asia,India,,20.7147,76.7948,,,,,,,,https://www.gem.wiki/Paras_power_station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],250.0,cancelled,,,Asia,India,,20.7147,76.7948,,,,,,,,https://www.gem.wiki/Paras_power_station
,,,Prakash Industries Ltd [100%],Prakash Industries Ltd [100.0%],660.0,cancelled,,,Asia,India,,23.133347,81.889353,,,,,,,,https://www.gem.wiki/Parasi_power_station
,,,Shree Renuka Sugars Ltd [100%],Shree Renuka Sugars Ltd [100.0%],30.0,operating,,,Asia,India,,19.267918,76.435742,,,,,,,,https://www.gem.wiki/Parbhani_Renuka_power_station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],110.0,retired,,,Asia,India,,25.513571,78.757918,,,,,,,,https://www.gem.wiki/Parichha_power_station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],210.0,operating,,,Asia,India,,25.513571,78.757918,,,,,,,,https://www.gem.wiki/Parichha_power_station
,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100%],Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%],250.0,operating,,,Asia,India,,25.513571,78.757918,,,,,,,,https://www.gem.wiki/Parichha_power_station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],210.0,retired,,,Asia,India,,18.9075857,76.5429497,,,,,,,,https://www.gem.wiki/Parli_Thermal_Power_Station
,,,Maharashtra State Power Generation Co Ltd [100%],MSEB Holding Co Ltd [100.0%],250.0,operating,,,Asia,India,,18.9075857,76.5429497,,,,,,,,https://www.gem.wiki/Parli_Thermal_Power_Station
,,,Vidarbha Industries Power Ltd [100%],Reliance Power Ltd [100.0%],300.0,cancelled,,,Asia,India,,20.829333,78.884639,,,,,,,,https://www.gem.wiki/Parsodi_power_station
,,,Patratu Energy Ltd [100%],Jharkhand State Electricity Board [100.0%],660.0,cancelled,,,Asia,India,,23.625,85.273611,,,,,,,,https://www.gem.wiki/Patratu_Energy_power_station
,,,Patratu Vidyut Utpadan Nigam Ltd [100%],NTPC Ltd [74.0%]; Jharkhand Bijli Vitran Nigam Ltd [26.0%],50.0,retired,,,Asia,India,,23.64,85.2931,,,,,,,,https://www.gem.wiki/Patratu_JSEB_power_station
,,,Patratu Vidyut Utpadan Nigam Ltd [100%],NTPC Ltd [74.0%]; Jharkhand Bijli Vitran Nigam Ltd [26.0%],110.0,retired,,,Asia,India,,23.64,85.2931,,,,,,,,https://www.gem.wiki/Patratu_JSEB_power_station
,,,Jharkhand State Electricity Board; NTPC Ltd,Jharkhand State Electricity Board; NTPC Ltd,800.0,construction,,,Asia,India,,23.64,85.2931,,,,,,,,https://www.gem.wiki/Patratu_JSEB_power_station
,,,Jharkhand State Electricity Board; NTPC Ltd,Jharkhand State Electricity Board; NTPC Ltd,800.0,cancelled,,,Asia,India,,23.64,85.2931,,,,,,,,https://www.gem.wiki/Patratu_JSEB_power_station
,,,Patratu Vidyut Utpadan Nigam Ltd [100%],NTPC Ltd [74.0%]; Jharkhand Bijli Vitran Nigam Ltd [26.0%],100.0,retired,,,Asia,India,,23.64,85.2931,,,,,,,,https://www.gem.wiki/Patratu_JSEB_power_station
,,,Jinbhuvish Energy (East) Pvt Ltd [100%],Jinbhuvish Energy (East) Pvt Ltd [100.0%],1320.0,cancelled,,,Asia,India,,23.634931,85.303314,,,,,,,,https://www.gem.wiki/Patratu_power_station_(Jinbhuvish_Energy)
,,,MG Power Projects Ltd [100%],MG Power Projects Ltd [100.0%],135.0,cancelled,,,Asia,India,,16.760523,79.842755,,,,,,,,https://www.gem.wiki/Pedaveedu_power_station
,,,MG Power Projects Ltd [100%],MG Power Projects Ltd [100.0%],65.0,cancelled,,,Asia,India,,16.760523,79.842755,,,,,,,,https://www.gem.wiki/Pedaveedu_power_station
,,,Sew Thermal Power Corp [100%],Sew Infrastructure Ltd,660.0,cancelled,,,Asia,India,,15.7,80.25,,,,,,,,https://www.gem.wiki/Peddaganjam_power_station_(Sew)
,,,Sravanthi Power [100%],Sravanthi Group,700.0,cancelled,,,Asia,India,,15.7,80.25,,,,,,,,https://www.gem.wiki/Peddaganjam_power_station_(Sravanthi)
,,,The Singareni Collieries Co Ltd [100%],The Singareni Collieries Co Ltd [100.0%],600.0,operating,,,Asia,India,,18.827056,79.570284,,,,,,,,https://www.gem.wiki/Pegadapalli_(Jaipur_Mandal)_power_station
,,,The Singareni Collieries Co Ltd [100%],The Singareni Collieries Co Ltd [100.0%],800.0,permitted,,,Asia,India,,18.827056,79.570284,,,,,,,,https://www.gem.wiki/Pegadapalli_(Jaipur_Mandal)_power_station
,,,Adani Pench Power Ltd [100%],Adani Power Ltd [100.0%],660.0,cancelled,,,Asia,India,,22.147958,79.134455,,,,,,,,https://www.gem.wiki/Pench_Thermal_Power_Project
,,,Namratha Bizili Pvt Ltd [100%],Namratha Bizili Pvt Ltd [100.0%],150.0,cancelled,,,Asia,India,,17.300117,82.614386,,,,,,,,https://www.gem.wiki/Pentakota_power_station_(Namratha_Bizili)
,,,Srinivasam Energy Ltd [100%],ACB (India) Ltd; other,1320.0,cancelled,,,Asia,India,,17.300117,82.614386,,,,,,,,https://www.gem.wiki/Pentakota_power_station_(Srinivasam_Energy)
,,,Torrent Pipavav Generation Ltd [100%],Torrent Power Ltd [95.0%]; Gujarat Power Corp Ltd [5.0%],840.0,cancelled,,,Asia,India,,21.05,71.43,,,,,,,,https://www.gem.wiki/Pipavav_power_station
,,,Videocon Power Ltd [100%],Videocon Industries Ltd [100.0%],600.0,cancelled,,,Asia,India,,21.05,71.43,,,,,,,,https://www.gem.wiki/Pipavav_Videocon_power_station
,,,Malegaon Power Supply Ltd [100%],CESC Ltd [100.0%],1000.0,cancelled,,,Asia,India,,25.323652,87.428188,,,,,,,,https://www.gem.wiki/Pirpainti_power_station_(CESC)
,,,Essar Power Ltd [100%],Essar Global Fund Ltd [100.0%],1800.0,cancelled,,,Asia,India,,25.323652,87.428188,,,,,,,,https://www.gem.wiki/Pirpainti_power_station_(Essar)
,,,Pirpainti Bijlee Co [100%],NHPC Ltd,800.0,announced,,,Asia,India,,25.324011,87.42764,,,,,,,,https://www.gem.wiki/Pirpainti_Thermal_Power_Station
,,,Ind-Barath Energy (Utkal) Ltd [100%],JSW Energy Ltd [95.0%]; other [5.0%],1320.0,cancelled,,,Asia,India,,20.848014,83.895004,,,,,,,,https://www.gem.wiki/Pitamahul_power_station
,,,Arissan Power Ltd [100%],Arissan Power Ltd [100.0%],1320.0,cancelled,,,Asia,India,,24.87608,86.947425,,,,,,,,https://www.gem.wiki/Prabhawati_Nagar_power_station
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],800.0,cancelled,,,Asia,India,,17.492713,83.002767,,,,,,,,https://www.gem.wiki/Pudimadaka_Ultra_Mega_Power_Project
,,,Sinarmas Pulp & Paper Pvt Ltd [100%],Sinarmas Pulp & Paper Pvt Ltd [100.0%],30.0,operating,,,Asia,India,,18.53,73.84,,,,,,,,https://www.gem.wiki/Pune_Mill_power_station
,,,Damodar Valley Corp [100%],Damodar Valley Corp [100.0%],600.0,operating,,,Asia,India,,23.62191,86.660703,,,,,,,,https://www.gem.wiki/Raghunathpur_Thermal_Power_Station
,,,Damodar Valley Corp [100%],Damodar Valley Corp [100.0%],660.0,permitted,,,Asia,India,,23.62191,86.660703,,,,,,,,https://www.gem.wiki/Raghunathpur_Thermal_Power_Station
,,,Gupta Energy Pvt Ltd [100%],Gupta Group,1000.0,cancelled,,,Asia,India,,23.852941,85.031141,,,,,,,,https://www.gem.wiki/Rahem_power_station
,,,India Power Corp Ltd [100%],India Power Corp Ltd [100.0%],270.0,cancelled,,,Asia,India,,23.333,86.3667,,,,,,,,https://www.gem.wiki/Raibandh_power_station
,,,Karnataka Power Corp Ltd [100%],Karnataka Power Corp Ltd [100.0%],210.0,operating,,,Asia,India,,16.3532,77.3422,,,,,,,,https://www.gem.wiki/Raichur_Thermal_Power_Station
,,,Karnataka Power Corp Ltd [100%],Karnataka Power Corp Ltd [100.0%],500.0,cancelled,,,Asia,India,,16.3532,77.3422,,,,,,,,https://www.gem.wiki/Raichur_Thermal_Power_Station
,,,Karnataka Power Corp Ltd [100%],Karnataka Power Corp Ltd [100.0%],250.0,operating,,,Asia,India,,16.3532,77.3422,,,,,,,,https://www.gem.wiki/Raichur_Thermal_Power_Station
,,,Ind Power Ltd [100%],JSW Energy Ltd; other,65.0,operating,,,Asia,India,,21.898611,83.464722,,,,,,,,https://www.gem.wiki/Raigarh_Ind_Power_power_station
,,,Jindal Steel & Power Ltd [100%],Jindal Steel & Power Ltd [100.0%],55.0,operating,,,Asia,India,,21.924951,83.345444,,,,,,,,https://www.gem.wiki/Raigarh_Jindal_power_station
,,,Jindal Steel & Power Ltd [100%],Jindal Steel & Power Ltd [100.0%],130.0,operating,,,Asia,India,,21.924951,83.345444,,,,,,,,https://www.gem.wiki/Raigarh_Jindal_power_station
,,,Jindal Steel & Power Ltd [100%],Jindal Steel & Power Ltd [100.0%],1320.0,cancelled,,,Asia,India,,21.898611,83.464722,,,,,,,,https://www.gem.wiki/Raigarh_Project_(Jindal)
,,,VISA Power Ltd [100%],VISA Infrastructure Ltd [100.0%],600.0,cancelled,,,Asia,India,,21.919374,83.279114,,,,,,,,https://www.gem.wiki/Raigarh_project_(VISA_Power)
,,,TRN Energy Pvt Ltd [100%],ACB (India) Ltd [74.0%],300.0,operating,,,Asia,India,,21.906738,83.128556,,,,,,,,https://www.gem.wiki/Raigarh_TRN_Power_Project
,,,Raipur Energen [100%],Adani Power Ltd [100.0%],685.0,operating,,,Asia,India,,21.449918,81.852474,,,,,,,,https://www.gem.wiki/Raikheda_power_station
,,,Raipur Energen [100%],Adani Power Ltd [100.0%],800.0,pre-permit,,,Asia,India,,21.449918,81.852474,,,,,,,,https://www.gem.wiki/Raikheda_power_station
,,,Hira Power & Steels Ltd [100%],Hira Group,45.0,operating,,,Asia,India,,20.916667,82.0,,,,,,,,https://www.gem.wiki/Raipur_Jain_power_station
,,,Jayaswal Neco Industries Ltd [100%],Jayaswal Neco Industries Ltd [100.0%],55.0,operating,,,Asia,India,,20.916667,82.0,,,,,,,,https://www.gem.wiki/Raipur_Neco_power_station
,,,JSW Steel Ltd [100%],JSW Steel Ltd [100.0%],37.5,operating,,,Asia,India,,21.987781,83.231306,,,,,,,,https://www.gem.wiki/Raipur_Sponge_Iron_power_station
,,,Visaka Thermal Power Ltd [100%],Visaka Thermal Power Ltd [100.0%],660.0,cancelled,,,Asia,India,,20.667,84.333,,,,,,,,https://www.gem.wiki/Rairakhol_power_station
,,,Era Infra Engineering Ltd [100%],SA Infrastructure Consultants Pvt Ltd [100.0%],2640.0,cancelled,,,Asia,India,,24.65,85.5,,,,,,,,https://www.gem.wiki/Rajauli_power_station
,,,Indraprastha Power Generation Co Ltd [100%],Indraprastha Power Generation Co Ltd [100.0%],67.5,retired,,,Asia,India,,28.635832,77.254184,,,,,,,,https://www.gem.wiki/Rajghat_power_station
,,,Haryana Power Generation Co Ltd [100%],Haryana Power Generation Co Ltd [100.0%],600.0,operating,,,Asia,India,,29.34698,75.857538,,,,,,,,https://www.gem.wiki/Rajiv_Gandhi_Thermal_Power_Project
,,,Hindustan Zinc Ltd [100%],Hindustan Zinc Ltd [100.0%],80.0,operating,,,Asia,India,,24.947776,74.131622,,,,,,,,https://www.gem.wiki/Rajpura_Dariba_Mine_power_station
,,,Nabha Power Ltd [100%],Larsen & Toubro Ltd [100.0%],700.0,operating,,,Asia,India,,30.558963,76.577593,,,,,,,,https://www.gem.wiki/Rajpura_Thermal_Power_Project
,,,Nabha Power Ltd [100%],Larsen & Toubro Ltd [100.0%],700.0,cancelled,,,Asia,India,,30.558963,76.577593,,,,,,,,https://www.gem.wiki/Rajpura_Thermal_Power_Project
,,,NTPC Ltd [100%],NTPC Ltd [100.0%],500.0,operating,,,Asia,India,,18.7584502,79.4573172,,,,,,,,https://www.gem.wiki/Ramagundam_power_station
